i_id;ccode;cexch_name;cdept_id;cperson_id;ccus_id;csup_id;citem_class;citem_id;iperiod;cbegind_c;cbegind_c_engl;mb;md;mc;cendd_c;cendd_c_engl;me;mb_f;md_f;mc_f;me_f;nb_s;nd_s;nc_s;ne_s
388;5011020121     ;        ;00309       ;        ;                    ;            ;  ;                    ;4;借 ;Dr;3280.0;465.0;0.0;借 ;Dr;3745.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
389;5011020121     ;        ;00309       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;3745.0;30000.0;0.0;借 ;Dr;33745.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
390;5011020121     ;        ;00309       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;33745.0;0.0;0.0;借 ;Dr;33745.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
391;5011020121     ;        ;00309       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;33745.0;0.0;0.0;借 ;Dr;33745.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
392;5011020121     ;        ;00309       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;33745.0;0.0;0.0;借 ;Dr;33745.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
393;5011020121     ;        ;00309       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;33745.0;0.0;0.0;借 ;Dr;33745.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
394;5011020121     ;        ;00309       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;33745.0;0.0;0.0;借 ;Dr;33745.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
395;5011020121     ;        ;00309       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;33745.0;0.0;0.0;借 ;Dr;33745.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
396;5011020121     ;        ;00309       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;33745.0;0.0;0.0;借 ;Dr;33745.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
397;5011020123     ;        ;00304       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
398;5011020123     ;        ;00304       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;1437.0;0.0;借 ;Dr;1437.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
399;5011020123     ;        ;00304       ;        ;                    ;            ;  ;                    ;3;借 ;Dr;1437.0;0.0;0.0;借 ;Dr;1437.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
400;5011020123     ;        ;00304       ;        ;                    ;            ;  ;                    ;4;借 ;Dr;1437.0;485.0;0.0;借 ;Dr;1922.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
401;5011020123     ;        ;00304       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;1922.0;0.0;0.0;借 ;Dr;1922.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
402;5011020123     ;        ;00304       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;1922.0;0.0;0.0;借 ;Dr;1922.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
403;5011020123     ;        ;00304       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;1922.0;0.0;0.0;借 ;Dr;1922.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
404;5011020123     ;        ;00304       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;1922.0;0.0;0.0;借 ;Dr;1922.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
405;5011020123     ;        ;00304       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;1922.0;0.0;0.0;借 ;Dr;1922.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
406;5011020123     ;        ;00304       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;1922.0;0.0;0.0;借 ;Dr;1922.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
407;5011020123     ;        ;00304       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;1922.0;0.0;0.0;借 ;Dr;1922.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
408;5011020123     ;        ;00304       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;1922.0;0.0;0.0;借 ;Dr;1922.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
409;5011020123     ;        ;00305       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
410;5011020123     ;        ;00305       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;360.0;0.0;借 ;Dr;360.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
411;5011020123     ;        ;00305       ;        ;                    ;            ;  ;                    ;3;借 ;Dr;360.0;0.0;0.0;借 ;Dr;360.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
412;5011020123     ;        ;00305       ;        ;                    ;            ;  ;                    ;4;借 ;Dr;360.0;360.0;0.0;借 ;Dr;720.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
413;5011020123     ;        ;00305       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;720.0;0.0;0.0;借 ;Dr;720.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
414;5011020123     ;        ;00305       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;720.0;0.0;0.0;借 ;Dr;720.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
415;5011020123     ;        ;00305       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;720.0;0.0;0.0;借 ;Dr;720.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
416;5011020123     ;        ;00305       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;720.0;0.0;0.0;借 ;Dr;720.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
417;5011020123     ;        ;00305       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;720.0;0.0;0.0;借 ;Dr;720.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
418;5011020123     ;        ;00305       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;720.0;0.0;0.0;借 ;Dr;720.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
419;5011020123     ;        ;00305       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;720.0;0.0;0.0;借 ;Dr;720.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
420;5011020123     ;        ;00305       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;720.0;0.0;0.0;借 ;Dr;720.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
421;5011020123     ;        ;00309       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
422;5011020123     ;        ;00309       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;10700.0;0.0;借 ;Dr;10700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
423;5011020123     ;        ;00309       ;        ;                    ;            ;  ;                    ;3;借 ;Dr;10700.0;1000.0;0.0;借 ;Dr;11700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
424;5011020123     ;        ;00309       ;        ;                    ;            ;  ;                    ;4;借 ;Dr;11700.0;0.0;0.0;借 ;Dr;11700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
425;5011020123     ;        ;00309       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;11700.0;0.0;0.0;借 ;Dr;11700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
426;5011020123     ;        ;00309       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;11700.0;0.0;0.0;借 ;Dr;11700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
427;5011020123     ;        ;00309       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;11700.0;0.0;0.0;借 ;Dr;11700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
428;5011020123     ;        ;00309       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;11700.0;0.0;0.0;借 ;Dr;11700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
429;5011020123     ;        ;00309       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;11700.0;0.0;0.0;借 ;Dr;11700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
430;5011020123     ;        ;00309       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;11700.0;0.0;0.0;借 ;Dr;11700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
431;5011020123     ;        ;00309       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;11700.0;0.0;0.0;借 ;Dr;11700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
432;5011020123     ;        ;00309       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;11700.0;0.0;0.0;借 ;Dr;11700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
433;40010103       ;        ;00602       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
434;40010103       ;        ;00602       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
435;40010103       ;        ;00602       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;49300.0;贷 ;Cr;49300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0
436;40010103       ;        ;00602       ;        ;                    ;            ;  ;                    ;4;贷 ;Cr;49300.0;0.0;0.0;贷 ;Cr;49300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
437;40010103       ;        ;00602       ;        ;                    ;            ;  ;                    ;5;贷 ;Cr;49300.0;0.0;0.0;贷 ;Cr;49300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
438;40010103       ;        ;00602       ;        ;                    ;            ;  ;                    ;6;贷 ;Cr;49300.0;0.0;0.0;贷 ;Cr;49300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
439;40010103       ;        ;00602       ;        ;                    ;            ;  ;                    ;7;贷 ;Cr;49300.0;0.0;0.0;贷 ;Cr;49300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
440;40010103       ;        ;00602       ;        ;                    ;            ;  ;                    ;8;贷 ;Cr;49300.0;0.0;0.0;贷 ;Cr;49300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
441;40010103       ;        ;00602       ;        ;                    ;            ;  ;                    ;9;贷 ;Cr;49300.0;0.0;0.0;贷 ;Cr;49300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
442;40010103       ;        ;00602       ;        ;                    ;            ;  ;                    ;10;贷 ;Cr;49300.0;0.0;0.0;贷 ;Cr;49300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
443;40010103       ;        ;00602       ;        ;                    ;            ;  ;                    ;11;贷 ;Cr;49300.0;0.0;0.0;贷 ;Cr;49300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
444;40010103       ;        ;00602       ;        ;                    ;            ;  ;                    ;12;贷 ;Cr;49300.0;0.0;0.0;贷 ;Cr;49300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
445;40010108       ;        ;00607       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
446;40010108       ;        ;00607       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
447;40010108       ;        ;00607       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;21500.0;贷 ;Cr;21500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0
448;40010108       ;        ;00607       ;        ;                    ;            ;  ;                    ;4;贷 ;Cr;21500.0;0.0;0.0;贷 ;Cr;21500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
449;40010108       ;        ;00607       ;        ;                    ;            ;  ;                    ;5;贷 ;Cr;21500.0;0.0;0.0;贷 ;Cr;21500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
450;40010108       ;        ;00607       ;        ;                    ;            ;  ;                    ;6;贷 ;Cr;21500.0;0.0;0.0;贷 ;Cr;21500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
451;40010108       ;        ;00607       ;        ;                    ;            ;  ;                    ;7;贷 ;Cr;21500.0;0.0;0.0;贷 ;Cr;21500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
452;40010108       ;        ;00607       ;        ;                    ;            ;  ;                    ;8;贷 ;Cr;21500.0;0.0;0.0;贷 ;Cr;21500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
453;40010108       ;        ;00607       ;        ;                    ;            ;  ;                    ;9;贷 ;Cr;21500.0;0.0;0.0;贷 ;Cr;21500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
454;40010108       ;        ;00607       ;        ;                    ;            ;  ;                    ;10;贷 ;Cr;21500.0;0.0;0.0;贷 ;Cr;21500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
455;40010108       ;        ;00607       ;        ;                    ;            ;  ;                    ;11;贷 ;Cr;21500.0;0.0;0.0;贷 ;Cr;21500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
456;40010108       ;        ;00607       ;        ;                    ;            ;  ;                    ;12;贷 ;Cr;21500.0;0.0;0.0;贷 ;Cr;21500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
457;40010109       ;        ;00608       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
458;40010109       ;        ;00608       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
459;40010109       ;        ;00608       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;12900.0;贷 ;Cr;12900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0
460;40010109       ;        ;00608       ;        ;                    ;            ;  ;                    ;4;贷 ;Cr;12900.0;0.0;0.0;贷 ;Cr;12900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
461;40010109       ;        ;00608       ;        ;                    ;            ;  ;                    ;5;贷 ;Cr;12900.0;0.0;0.0;贷 ;Cr;12900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462;40010109       ;        ;00608       ;        ;                    ;            ;  ;                    ;6;贷 ;Cr;12900.0;0.0;0.0;贷 ;Cr;12900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463;40010109       ;        ;00608       ;        ;                    ;            ;  ;                    ;7;贷 ;Cr;12900.0;0.0;0.0;贷 ;Cr;12900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
464;40010109       ;        ;00608       ;        ;                    ;            ;  ;                    ;8;贷 ;Cr;12900.0;0.0;0.0;贷 ;Cr;12900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
465;40010109       ;        ;00608       ;        ;                    ;            ;  ;                    ;9;贷 ;Cr;12900.0;0.0;0.0;贷 ;Cr;12900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466;40010109       ;        ;00608       ;        ;                    ;            ;  ;                    ;10;贷 ;Cr;12900.0;0.0;0.0;贷 ;Cr;12900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
467;40010109       ;        ;00608       ;        ;                    ;            ;  ;                    ;11;贷 ;Cr;12900.0;0.0;0.0;贷 ;Cr;12900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
468;40010109       ;        ;00608       ;        ;                    ;            ;  ;                    ;12;贷 ;Cr;12900.0;0.0;0.0;贷 ;Cr;12900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
469;40010110       ;        ;00609       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
470;40010110       ;        ;00609       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
471;40010110       ;        ;00609       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;30000.0;贷 ;Cr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0
472;40010110       ;        ;00609       ;        ;                    ;            ;  ;                    ;4;贷 ;Cr;30000.0;0.0;0.0;贷 ;Cr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473;40010110       ;        ;00609       ;        ;                    ;            ;  ;                    ;5;贷 ;Cr;30000.0;0.0;0.0;贷 ;Cr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
474;40010110       ;        ;00609       ;        ;                    ;            ;  ;                    ;6;贷 ;Cr;30000.0;0.0;0.0;贷 ;Cr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
475;40010110       ;        ;00609       ;        ;                    ;            ;  ;                    ;7;贷 ;Cr;30000.0;0.0;0.0;贷 ;Cr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
476;40010110       ;        ;00609       ;        ;                    ;            ;  ;                    ;8;贷 ;Cr;30000.0;0.0;0.0;贷 ;Cr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
477;40010110       ;        ;00609       ;        ;                    ;            ;  ;                    ;9;贷 ;Cr;30000.0;0.0;0.0;贷 ;Cr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
478;40010110       ;        ;00609       ;        ;                    ;            ;  ;                    ;10;贷 ;Cr;30000.0;0.0;0.0;贷 ;Cr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
479;40010110       ;        ;00609       ;        ;                    ;            ;  ;                    ;11;贷 ;Cr;30000.0;0.0;0.0;贷 ;Cr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480;40010110       ;        ;00609       ;        ;                    ;            ;  ;                    ;12;贷 ;Cr;30000.0;0.0;0.0;贷 ;Cr;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
481;40010111       ;        ;00610       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
482;40010111       ;        ;00610       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
483;40010111       ;        ;00610       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;9900.0;贷 ;Cr;9900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0
484;40010111       ;        ;00610       ;        ;                    ;            ;  ;                    ;4;贷 ;Cr;9900.0;0.0;0.0;贷 ;Cr;9900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
485;40010111       ;        ;00610       ;        ;                    ;            ;  ;                    ;5;贷 ;Cr;9900.0;0.0;0.0;贷 ;Cr;9900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
486;40010111       ;        ;00610       ;        ;                    ;            ;  ;                    ;6;贷 ;Cr;9900.0;0.0;0.0;贷 ;Cr;9900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
487;40010111       ;        ;00610       ;        ;                    ;            ;  ;                    ;7;贷 ;Cr;9900.0;0.0;0.0;贷 ;Cr;9900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
488;40010111       ;        ;00610       ;        ;                    ;            ;  ;                    ;8;贷 ;Cr;9900.0;0.0;0.0;贷 ;Cr;9900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
489;40010111       ;        ;00610       ;        ;                    ;            ;  ;                    ;9;贷 ;Cr;9900.0;0.0;0.0;贷 ;Cr;9900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
490;40010111       ;        ;00610       ;        ;                    ;            ;  ;                    ;10;贷 ;Cr;9900.0;0.0;0.0;贷 ;Cr;9900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
491;40010111       ;        ;00610       ;        ;                    ;            ;  ;                    ;11;贷 ;Cr;9900.0;0.0;0.0;贷 ;Cr;9900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
492;40010111       ;        ;00610       ;        ;                    ;            ;  ;                    ;12;贷 ;Cr;9900.0;0.0;0.0;贷 ;Cr;9900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
493;40010202       ;        ;00612       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
494;40010202       ;        ;00612       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
495;40010202       ;        ;00612       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;10000.0;贷 ;Cr;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0
496;40010202       ;        ;00612       ;        ;                    ;            ;  ;                    ;4;贷 ;Cr;10000.0;0.0;0.0;贷 ;Cr;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
497;40010202       ;        ;00612       ;        ;                    ;            ;  ;                    ;5;贷 ;Cr;10000.0;0.0;0.0;贷 ;Cr;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
498;40010202       ;        ;00612       ;        ;                    ;            ;  ;                    ;6;贷 ;Cr;10000.0;0.0;0.0;贷 ;Cr;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
499;40010202       ;        ;00612       ;        ;                    ;            ;  ;                    ;7;贷 ;Cr;10000.0;0.0;0.0;贷 ;Cr;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
